dataset,model,mode,alpha,repeat_index,coverage,interval_size,ece
GoEmotions,Emollama-chat-7b,mondrian,0.4,4,0.659217877094972,2.0409683426443204,0.05921787709497206
GoEmotions,Emollama-chat-7b,mondrian,0.5,4,0.553072625698324,1.5810055865921788,0.05307262569832405
GoEmotions,Emollama-chat-7b,mondrian,0.6,4,0.4543761638733706,1.217877094972067,0.054376163873370575
GoEmotions,Emollama-chat-7b,mondrian,0.7,4,0.39757914338919925,1.0875232774674115,0.09757914338919921
GoEmotions,Emollama-chat-7b,mondrian,0.8,4,0.38733705772811916,1.0083798882681565,0.1873370577281192
GoEmotions,Emollama-chat-7b,mondrian,0.9,4,0.39013035381750466,1.0,0.2901303538175047
GoEmotions,Emollama-chat-7b,mondrian,0.1,5,0.9369202226345084,5.846011131725417,0.03692022263450834
GoEmotions,Emollama-chat-7b,mondrian,0.2,5,0.8478664192949907,4.396103896103896,0.04786641929499069
GoEmotions,Emollama-chat-7b,mondrian,0.3,5,0.7430426716141002,2.904452690166976,0.04304267161410025
GoEmotions,Emollama-chat-7b,mondrian,0.4,5,0.6586270871985158,2.1122448979591835,0.05862708719851584
GoEmotions,Emollama-chat-7b,mondrian,0.5,5,0.551948051948052,1.6799628942486085,0.051948051948051965
GoEmotions,Emollama-chat-7b,mondrian,0.6,5,0.44341372912801486,1.3191094619666048,0.04341372912801483
GoEmotions,Emollama-chat-7b,mondrian,0.7,5,0.37940630797773656,1.0788497217068647,0.07940630797773651
GoEmotions,Emollama-chat-7b,mondrian,0.8,5,0.37291280148423006,1.0055658627087198,0.1729128014842301
GoEmotions,Emollama-chat-7b,mondrian,0.9,5,0.3738404452690167,1.0,0.27384044526901674
GoEmotions,Emollama-chat-7b,mondrian,0.1,6,0.9278445883441259,4.892691951896392,0.027844588344125842
GoEmotions,Emollama-chat-7b,mondrian,0.2,6,0.8177613320999075,3.407030527289547,0.01776133209990749
GoEmotions,Emollama-chat-7b,mondrian,0.3,6,0.7215541165587419,2.6382978723404253,0.021554116558741954
GoEmotions,Emollama-chat-7b,mondrian,0.4,6,0.6207215541165587,2.009250693802035,0.020721554116558738
GoEmotions,Emollama-chat-7b,mondrian,0.5,6,0.5087881591119334,1.578168362627197,0.008788159111933425
GoEmotions,Emollama-chat-7b,mondrian,0.6,6,0.41535615171137835,1.2913968547641073,0.01535615171137833
GoEmotions,Emollama-chat-7b,mondrian,0.7,6,0.3617021276595745,1.1147086031452358,0.061702127659574446
GoEmotions,Emollama-chat-7b,mondrian,0.8,6,0.3459759481961147,1.0092506938020351,0.14597594819611476
GoEmotions,Emollama-chat-7b,mondrian,0.9,6,0.35522664199814985,1.0,0.2552266419981499
GoEmotions,Emollama-chat-7b,mondrian,0.1,7,0.9323447636700649,4.968489341983318,0.03234476367006489
GoEmotions,Emollama-chat-7b,mondrian,0.2,7,0.8461538461538461,3.731232622798888,0.0461538461538461
GoEmotions,Emollama-chat-7b,mondrian,0.3,7,0.7618164967562558,2.8498609823911027,0.06181649675625589
GoEmotions,Emollama-chat-7b,mondrian,0.4,7,0.6580166821130676,1.8674698795180722,0.05801668211306765
GoEmotions,Emollama-chat-7b,mondrian,0.5,7,0.5857275254865616,1.5866543095458758,0.0857275254865616
GoEmotions,Emollama-chat-7b,mondrian,0.6,7,0.4911955514365153,1.257645968489342,0.09119555143651525
GoEmotions,Emollama-chat-7b,mondrian,0.7,7,0.4114921223354958,1.0379981464318813,0.11149212233549577
GoEmotions,Emollama-chat-7b,mondrian,0.8,7,0.4068582020389249,1.0018535681186285,0.20685820203892497
GoEmotions,Emollama-chat-7b,mondrian,0.9,7,0.3938832252085264,1.0,0.29388322520852644
GoEmotions,Emollama-chat-7b,mondrian,0.1,8,0.937847866419295,5.422077922077922,0.03784786641929494
GoEmotions,Emollama-chat-7b,mondrian,0.2,8,0.862708719851577,3.8376623376623376,0.062708719851577
GoEmotions,Emollama-chat-7b,mondrian,0.3,8,0.7820037105751392,2.897031539888683,0.08200371057513922
GoEmotions,Emollama-chat-7b,mondrian,0.4,8,0.637291280148423,2.093692022263451,0.03729128014842298
GoEmotions,Emollama-chat-7b,mondrian,0.5,8,0.5102040816326531,1.6187384044526902,0.010204081632653073
GoEmotions,Emollama-chat-7b,mondrian,0.6,8,0.40538033395176254,1.3191094619666048,0.005380333951762517
GoEmotions,Emollama-chat-7b,mondrian,0.7,8,0.3339517625231911,1.0862708719851577,0.03395176252319104
GoEmotions,Emollama-chat-7b,mondrian,0.8,8,0.3144712430426716,1.0139146567717996,0.11447124304267164
GoEmotions,Emollama-chat-7b,mondrian,0.9,8,0.32189239332096475,1.0,0.22189239332096478
GoEmotions,Emollama-chat-7b,mondrian,0.1,9,0.9226467847157502,5.117427772600187,0.022646784715750212
GoEmotions,Emollama-chat-7b,mondrian,0.2,9,0.8471575023299162,3.7642124883504193,0.04715750232991611
GoEmotions,Emollama-chat-7b,mondrian,0.3,9,0.7381174277726001,2.7735321528424977,0.03811742777260019
GoEmotions,Emollama-chat-7b,mondrian,0.4,9,0.6160298229263746,1.9925442684063375,0.01602982292637467
GoEmotions,Emollama-chat-7b,mondrian,0.5,9,0.5116495806150979,1.6001863932898415,0.01164958061509791
GoEmotions,Emollama-chat-7b,mondrian,0.6,9,0.41658900279589933,1.330848089468779,0.01658900279589931
GoEmotions,Emollama-chat-7b,mondrian,0.7,9,0.37092264678471576,1.147250698974837,0.07092264678471571
GoEmotions,Emollama-chat-7b,mondrian,0.8,9,0.3448275862068966,1.0195712954333644,0.14482758620689662
GoEmotions,Emollama-chat-7b,mondrian,0.9,9,0.3494874184529357,1.0009319664492078,0.2494874184529357
GoEmotions,Emoopt-13b,global,0.1,0,0.8883495145631068,5.227184466019417,0.011650485436893177
GoEmotions,Emoopt-13b,global,0.2,0,0.8058252427184466,3.929126213592233,0.005825242718446533
GoEmotions,Emoopt-13b,global,0.3,0,0.7077669902912621,2.8679611650485435,0.007766990291262155
GoEmotions,Emoopt-13b,global,0.4,0,0.6155339805825243,2.0679611650485437,0.01553398058252431
GoEmotions,Emoopt-13b,global,0.5,0,0.5009708737864078,1.3155339805825244,0.000970873786407811
GoEmotions,Emoopt-13b,global,0.6,0,0.4368932038834951,1.0,0.036893203883495096
GoEmotions,Emoopt-13b,global,0.7,0,0.4368932038834951,1.0,0.13689320388349507
GoEmotions,Emoopt-13b,global,0.8,0,0.4368932038834951,1.0,0.23689320388349516
GoEmotions,Emoopt-13b,global,0.9,0,0.4368932038834951,1.0,0.33689320388349514
GoEmotions,Emoopt-13b,global,0.1,1,0.8960155490767736,5.252672497570456,0.0039844509232264125
GoEmotions,Emoopt-13b,global,0.2,1,0.8104956268221575,4.0466472303206995,0.010495626822157433
GoEmotions,Emoopt-13b,global,0.3,1,0.6909620991253644,2.728862973760933,0.009037900874635518
GoEmotions,Emoopt-13b,global,0.4,1,0.608357628765792,1.9572400388726918,0.008357628765792047
GoEmotions,Emoopt-13b,global,0.5,1,0.49076773566569487,1.2108843537414966,0.00923226433430513
GoEmotions,Emoopt-13b,global,0.6,1,0.446064139941691,1.0,0.04606413994169095
GoEmotions,Emoopt-13b,global,0.7,1,0.446064139941691,1.0,0.14606413994169093
GoEmotions,Emoopt-13b,global,0.8,1,0.446064139941691,1.0,0.24606413994169102
GoEmotions,Emoopt-13b,global,0.9,1,0.446064139941691,1.0,0.346064139941691
GoEmotions,Emoopt-13b,global,0.1,2,0.9075875486381323,5.382295719844358,0.007587548638132269
GoEmotions,Emoopt-13b,global,0.2,2,0.8093385214007782,3.963035019455253,0.009338521400778177
GoEmotions,Emoopt-13b,global,0.3,2,0.7344357976653697,2.9542801556420235,0.03443579766536975
GoEmotions,Emoopt-13b,global,0.4,2,0.6459143968871596,2.0739299610894943,0.04591439688715959
GoEmotions,Emoopt-13b,global,0.5,2,0.5398832684824902,1.3278210116731517,0.03988326848249024
GoEmotions,Emoopt-13b,global,0.6,2,0.4659533073929961,1.0,0.0659533073929961
GoEmotions,Emoopt-13b,global,0.7,2,0.4659533073929961,1.0,0.16595330739299607
GoEmotions,Emoopt-13b,global,0.8,2,0.4659533073929961,1.0,0.26595330739299616
GoEmotions,Emoopt-13b,global,0.9,2,0.4659533073929961,1.0,0.36595330739299614
GoEmotions,Emoopt-13b,global,0.1,3,0.9004830917874396,5.220289855072464,0.00048309178743954906
GoEmotions,Emoopt-13b,global,0.2,3,0.81256038647343,3.9565217391304346,0.01256038647342994
GoEmotions,Emoopt-13b,global,0.3,3,0.7082125603864734,2.791304347826087,0.008212560386473444
GoEmotions,Emoopt-13b,global,0.4,3,0.6106280193236715,2.0057971014492755,0.010628019323671523
GoEmotions,Emoopt-13b,global,0.5,3,0.4859903381642512,1.2743961352657005,0.01400966183574881
GoEmotions,Emoopt-13b,global,0.6,3,0.43478260869565216,1.0,0.03478260869565214
GoEmotions,Emoopt-13b,global,0.7,3,0.43478260869565216,1.0,0.13478260869565212
GoEmotions,Emoopt-13b,global,0.8,3,0.43478260869565216,1.0,0.2347826086956522
GoEmotions,Emoopt-13b,global,0.9,3,0.43478260869565216,1.0,0.3347826086956522
GoEmotions,Emoopt-13b,global,0.1,4,0.9128751210067764,5.172313649564376,0.012875121006776347
GoEmotions,Emoopt-13b,global,0.2,4,0.8209099709583737,3.8760890609874155,0.020909970958373658
GoEmotions,Emoopt-13b,global,0.3,4,0.7192642787996127,2.777347531461762,0.01926427879961279
GoEmotions,Emoopt-13b,global,0.4,4,0.6350435624394967,1.9874152952565343,0.03504356243949669
GoEmotions,Emoopt-13b,global,0.5,4,0.5285575992255567,1.2487899322362053,0.028557599225556674
GoEmotions,Emoopt-13b,global,0.6,4,0.46563407550822844,1.0,0.06563407550822842
GoEmotions,Emoopt-13b,global,0.7,4,0.46563407550822844,1.0,0.1656340755082284
GoEmotions,Emoopt-13b,global,0.8,4,0.46563407550822844,1.0,0.2656340755082285
GoEmotions,Emoopt-13b,global,0.9,4,0.46563407550822844,1.0,0.36563407550822846
GoEmotions,Emoopt-13b,global,0.1,5,0.905458089668616,5.34307992202729,0.00545808966861594
GoEmotions,Emoopt-13b,global,0.2,5,0.7953216374269005,3.7953216374269005,0.004678362573099504
GoEmotions,Emoopt-13b,global,0.3,5,0.6998050682261209,2.827485380116959,0.00019493177387908123
GoEmotions,Emoopt-13b,global,0.4,5,0.615009746588694,1.99317738791423,0.015009746588694028
GoEmotions,Emoopt-13b,global,0.5,5,0.5048732943469786,1.2612085769980508,0.004873294346978585
GoEmotions,Emoopt-13b,global,0.6,5,0.45321637426900585,1.0,0.05321637426900583
GoEmotions,Emoopt-13b,global,0.7,5,0.45321637426900585,1.0,0.1532163742690058
GoEmotions,Emoopt-13b,global,0.8,5,0.45321637426900585,1.0,0.2532163742690059
GoEmotions,Emoopt-13b,global,0.9,5,0.45321637426900585,1.0,0.3532163742690059
GoEmotions,Emoopt-13b,global,0.1,6,0.8944337811900192,5.118042226487524,0.005566218809980872
GoEmotions,Emoopt-13b,global,0.2,6,0.7840690978886756,3.742802303262956,0.01593090211132442
GoEmotions,Emoopt-13b,global,0.3,6,0.6650671785028791,2.576775431861804,0.03493282149712085
GoEmotions,Emoopt-13b,global,0.4,6,0.5873320537428023,1.881957773512476,0.012667946257197693
GoEmotions,Emoopt-13b,global,0.5,6,0.4846449136276392,1.2159309021113245,0.015355086372360827
GoEmotions,Emoopt-13b,global,0.6,6,0.44433781190019195,1.0,0.044337811900191926
GoEmotions,Emoopt-13b,global,0.7,6,0.44433781190019195,1.0,0.1443378119001919
GoEmotions,Emoopt-13b,global,0.8,6,0.44433781190019195,1.0,0.244337811900192
GoEmotions,Emoopt-13b,global,0.9,6,0.44433781190019195,1.0,0.34433781190019197
GoEmotions,Emoopt-13b,global,0.1,7,0.9176356589147286,5.3895348837209305,0.017635658914728625
GoEmotions,Emoopt-13b,global,0.2,7,0.8362403100775194,4.006782945736434,0.03624031007751938
GoEmotions,Emoopt-13b,global,0.3,7,0.7141472868217055,2.8236434108527133,0.014147286821705518
GoEmotions,Emoopt-13b,global,0.4,7,0.5988372093023255,1.876937984496124,0.0011627906976744429
GoEmotions,Emoopt-13b,global,0.5,7,0.5106589147286822,1.2742248062015504,0.01065891472868219
GoEmotions,Emoopt-13b,global,0.6,7,0.4622093023255814,1.0,0.06220930232558136
GoEmotions,Emoopt-13b,global,0.7,7,0.4622093023255814,1.0,0.16220930232558134
GoEmotions,Emoopt-13b,global,0.8,7,0.4622093023255814,1.0,0.26220930232558143
GoEmotions,Emoopt-13b,global,0.9,7,0.4622093023255814,1.0,0.3622093023255814
GoEmotions,Emoopt-13b,global,0.1,8,0.9200779727095516,5.3996101364522415,0.020077972709551584
GoEmotions,Emoopt-13b,global,0.2,8,0.7904483430799221,3.7855750487329436,0.009551656920077978
GoEmotions,Emoopt-13b,global,0.3,8,0.6929824561403509,2.8021442495126707,0.007017543859649034
GoEmotions,Emoopt-13b,global,0.4,8,0.5847953216374269,1.8957115009746588,0.01520467836257311
GoEmotions,Emoopt-13b,global,0.5,8,0.5087719298245614,1.3235867446393763,0.00877192982456143
GoEmotions,Emoopt-13b,global,0.6,8,0.4317738791423002,1.0,0.031773879142300177
GoEmotions,Emoopt-13b,global,0.7,8,0.4317738791423002,1.0,0.13177387914230015
GoEmotions,Emoopt-13b,global,0.8,8,0.4317738791423002,1.0,0.23177387914230024
GoEmotions,Emoopt-13b,global,0.9,8,0.4317738791423002,1.0,0.3317738791423002
GoEmotions,Emoopt-13b,global,0.1,9,0.8972602739726028,5.363013698630137,0.002739726027397249
GoEmotions,Emoopt-13b,global,0.2,9,0.8140900195694716,4.098825831702544,0.014090019569471535
GoEmotions,Emoopt-13b,global,0.3,9,0.7035225048923679,2.9794520547945207,0.003522504892367939
GoEmotions,Emoopt-13b,global,0.4,9,0.6105675146771037,2.1448140900195694,0.010567514677103707
GoEmotions,Emoopt-13b,global,0.5,9,0.5019569471624267,1.4109589041095891,0.00195694716242667
GoEmotions,Emoopt-13b,global,0.6,9,0.4217221135029354,1.0,0.021722113502935403
GoEmotions,Emoopt-13b,global,0.7,9,0.4217221135029354,1.0,0.12172211350293538
GoEmotions,Emoopt-13b,global,0.8,9,0.4217221135029354,1.0,0.22172211350293547
GoEmotions,Emoopt-13b,global,0.9,9,0.4217221135029354,1.0,0.32172211350293545
GoEmotions,Emoopt-13b,hybrid,0.1,0,0.9184466019417475,5.3941747572815535,0.01844660194174752
GoEmotions,Emoopt-13b,hybrid,0.2,0,0.8184466019417476,3.983495145631068,0.01844660194174752
GoEmotions,Emoopt-13b,hybrid,0.3,0,0.7300970873786408,3.057281553398058,0.030097087378640808
GoEmotions,Emoopt-13b,hybrid,0.4,0,0.6135922330097088,2.233980582524272,0.013592233009708798
GoEmotions,Emoopt-13b,hybrid,0.5,0,0.5077669902912622,1.5660194174757283,0.007766990291262155
GoEmotions,Emoopt-13b,hybrid,0.6,0,0.48640776699029126,1.2359223300970874,0.08640776699029123
GoEmotions,Emoopt-13b,hybrid,0.7,0,0.4563106796116505,1.087378640776699,0.15631067961165046
GoEmotions,Emoopt-13b,hybrid,0.8,0,0.43592233009708736,1.0067961165048545,0.2359223300970874
GoEmotions,Emoopt-13b,hybrid,0.9,0,0.4330097087378641,1.0,0.3330097087378641
GoEmotions,Emoopt-13b,hybrid,0.1,1,0.9135082604470359,5.550048590864917,0.013508260447035902
GoEmotions,Emoopt-13b,hybrid,0.2,1,0.8231292517006803,4.053449951409135,0.023129251700680253
GoEmotions,Emoopt-13b,hybrid,0.3,1,0.7298347910592808,3.24198250728863,0.029834791059280885
GoEmotions,Emoopt-13b,hybrid,0.4,1,0.6103012633624878,2.2643343051506317,0.010301263362487822
GoEmotions,Emoopt-13b,hybrid,0.5,1,0.5043731778425656,1.5179786200194363,0.004373177842565634
GoEmotions,Emoopt-13b,hybrid,0.6,1,0.46647230320699706,1.2215743440233235,0.06647230320699704
GoEmotions,Emoopt-13b,hybrid,0.7,1,0.4334305150631681,1.0952380952380953,0.13343051506316805
GoEmotions,Emoopt-13b,hybrid,0.8,1,0.4314868804664723,1.0252672497570456,0.23148688046647237
GoEmotions,Emoopt-13b,hybrid,0.9,1,0.44314868804664725,1.000971817298348,0.3431486880466473
GoEmotions,Emoopt-13b,hybrid,0.1,2,0.9328793774319066,5.689688715953308,0.03287937743190661
GoEmotions,Emoopt-13b,hybrid,0.2,2,0.8336575875486382,4.259727626459144,0.033657587548638124
GoEmotions,Emoopt-13b,hybrid,0.3,2,0.7538910505836576,3.2607003891050583,0.05389105058365762
GoEmotions,Emoopt-13b,hybrid,0.4,2,0.6536964980544747,2.392023346303502,0.05369649805447474
GoEmotions,Emoopt-13b,hybrid,0.5,2,0.5369649805447471,1.578793774319066,0.03696498054474706
GoEmotions,Emoopt-13b,hybrid,0.6,2,0.5019455252918288,1.245136186770428,0.10194552529182876
GoEmotions,Emoopt-13b,hybrid,0.7,2,0.4649805447470817,1.0807392996108949,0.16498054474708168
GoEmotions,Emoopt-13b,hybrid,0.8,2,0.45038910505836577,1.0243190661478598,0.2503891050583658
GoEmotions,Emoopt-13b,hybrid,0.9,2,0.46400778210116733,1.0,0.36400778210116735
GoEmotions,Emoopt-13b,hybrid,0.1,3,0.9111111111111111,5.268599033816425,0.011111111111111072
GoEmotions,Emoopt-13b,hybrid,0.2,3,0.8270531400966183,4.0376811594202895,0.0270531400966183
GoEmotions,Emoopt-13b,hybrid,0.3,3,0.740096618357488,3.1082125603864736,0.04009661835748801
GoEmotions,Emoopt-13b,hybrid,0.4,3,0.621256038647343,2.2193236714975844,0.021256038647343045
GoEmotions,Emoopt-13b,hybrid,0.5,3,0.49371980676328503,1.5178743961352656,0.00628019323671497
GoEmotions,Emoopt-13b,hybrid,0.6,3,0.45603864734299515,1.1922705314009663,0.05603864734299513
GoEmotions,Emoopt-13b,hybrid,0.7,3,0.43671497584541064,1.0618357487922705,0.1367149758454106
GoEmotions,Emoopt-13b,hybrid,0.8,3,0.4289855072463768,1.017391304347826,0.22898550724637684
GoEmotions,Emoopt-13b,hybrid,0.9,3,0.42995169082125606,1.0009661835748793,0.3299516908212561
GoEmotions,Emoopt-13b,hybrid,0.1,4,0.9303000968054211,5.135527589545014,0.030300096805421117
GoEmotions,Emoopt-13b,hybrid,0.2,4,0.8383349467570184,3.8325266214908034,0.03833494675701832
GoEmotions,Emoopt-13b,hybrid,0.3,4,0.750242013552759,3.005808325266215,0.050242013552759035
GoEmotions,Emoopt-13b,hybrid,0.4,4,0.6195546950629235,2.2129719264278798,0.01955469506292351
GoEmotions,Emoopt-13b,hybrid,0.5,4,0.5227492739593417,1.489835430784124,0.022749273959341676
GoEmotions,Emoopt-13b,hybrid,0.6,4,0.5043562439496612,1.1819941916747339,0.10435624394966114
GoEmotions,Emoopt-13b,hybrid,0.7,4,0.4743465634075508,1.0629235237173282,0.17434656340755078
GoEmotions,Emoopt-13b,hybrid,0.8,4,0.4675701839303001,1.0087124878993223,0.26757018393030013
GoEmotions,Emoopt-13b,hybrid,0.9,4,0.46563407550822844,1.0,0.36563407550822846
GoEmotions,Emoopt-13b,hybrid,0.1,5,0.9220272904483431,5.599415204678363,0.022027290448343062
GoEmotions,Emoopt-13b,hybrid,0.2,5,0.8401559454191033,4.3011695906432745,0.04015594541910328
GoEmotions,Emoopt-13b,hybrid,0.3,5,0.7300194931773879,3.1842105263157894,0.030019493177387946
GoEmotions,Emoopt-13b,hybrid,0.4,5,0.6169590643274854,2.2612085769980506,0.016959064327485396
GoEmotions,Emoopt-13b,hybrid,0.5,5,0.5224171539961013,1.5799220272904484,0.022417153996101336
GoEmotions,Emoopt-13b,hybrid,0.6,5,0.4873294346978557,1.2495126705653021,0.0873294346978557
GoEmotions,Emoopt-13b,hybrid,0.7,5,0.4473684210526316,1.0633528265107213,0.14736842105263154
GoEmotions,Emoopt-13b,hybrid,0.8,5,0.44541910331384016,1.010721247563353,0.2454191033138402
GoEmotions,Emoopt-13b,hybrid,0.9,5,0.4522417153996101,1.0019493177387915,0.35224171539961013
GoEmotions,Emoopt-13b,hybrid,0.1,6,0.9069097888675623,4.857005758157389,0.006909788867562328
GoEmotions,Emoopt-13b,hybrid,0.2,6,0.8023032629558541,3.692898272552783,0.002303262955854035
GoEmotions,Emoopt-13b,hybrid,0.3,6,0.6900191938579654,2.8320537428023034,0.00998080614203456
GoEmotions,Emoopt-13b,hybrid,0.4,6,0.5863723608445297,2.103646833013436,0.013627639155470272
GoEmotions,Emoopt-13b,hybrid,0.5,6,0.5095969289827256,1.4856046065259116,0.009596928982725572
GoEmotions,Emoopt-13b,hybrid,0.6,6,0.48080614203454897,1.210172744721689,0.08080614203454894
GoEmotions,Emoopt-13b,hybrid,0.7,6,0.45489443378119004,1.051823416506718,0.15489443378119
GoEmotions,Emoopt-13b,hybrid,0.8,6,0.44433781190019195,1.0124760076775432,0.244337811900192
GoEmotions,Emoopt-13b,hybrid,0.9,6,0.44337811900191937,1.0,0.3433781190019194
GoEmotions,Emoopt-13b,hybrid,0.1,7,0.9282945736434108,5.680232558139535,0.028294573643410814
GoEmotions,Emoopt-13b,hybrid,0.2,7,0.8585271317829457,4.413759689922481,0.05852713178294566
GoEmotions,Emoopt-13b,hybrid,0.3,7,0.750968992248062,3.2083333333333335,0.05096899224806206
GoEmotions,Emoopt-13b,hybrid,0.4,7,0.6337209302325582,2.247093023255814,0.03372093023255818
GoEmotions,Emoopt-13b,hybrid,0.5,7,0.5125968992248062,1.5445736434108528,0.012596899224806224
GoEmotions,Emoopt-13b,hybrid,0.6,7,0.4806201550387597,1.191860465116279,0.08062015503875969
GoEmotions,Emoopt-13b,hybrid,0.7,7,0.4699612403100775,1.071705426356589,0.16996124031007748
GoEmotions,Emoopt-13b,hybrid,0.8,7,0.4641472868217054,1.0067829457364341,0.26414728682170546
GoEmotions,Emoopt-13b,hybrid,0.9,7,0.4631782945736434,1.0,0.3631782945736434
GoEmotions,Emoopt-13b,hybrid,0.1,8,0.928849902534113,5.442495126705653,0.028849902534113014
GoEmotions,Emoopt-13b,hybrid,0.2,8,0.8421052631578947,4.044834307992203,0.042105263157894646
GoEmotions,Emoopt-13b,hybrid,0.3,8,0.723196881091618,3.0555555555555554,0.023196881091617993
GoEmotions,Emoopt-13b,hybrid,0.4,8,0.6189083820662769,2.270955165692008,0.018908382066276874
